question_id,paper_id,n_paragraphs,hit@1,hit@3,hit@5,hit@10
50cc6c5f2dcf5fb87b56007f6a825fa7c90b64ed,1603.01514,55,0.0,0.0,1.0,1.0
0fc2b5bc2ead08a6fe0280fb3a47477c6df1587c,1603.01514,55,0.0,0.0,0.0,0.0
4dc268e3d482e504ca80d2ab514e68fd9b1c3af1,1908.04042,56,0.0,0.0,0.0,0.0
ab54cd2dc83141bad3cb3628b3f0feee9169a556,1908.04042,56,0.0,1.0,1.0,1.0
249c805ee6f2ebe4dbc972126b3d82fb09fa3556,1908.04042,56,1.0,1.0,1.0,1.0
b4f881331b975e6e4cab1868267211ed729d782d,1908.04042,56,1.0,1.0,1.0,1.0
79413ff5d98957c31866f22179283902650b5bb6,1908.04042,56,0.0,0.0,1.0,1.0
29c014baf99fb9f40b5171aab3e2c7f12a748f79,1908.04042,56,0.0,0.0,0.0,0.0
09c86ef78e567033b725fc56b85c5d2602c1a7c3,1610.00956,70,1.0,1.0,1.0,1.0
d67c01d9b689c052045f3de1b0918bab18c3f174,1610.00956,70,0.0,0.0,0.0,0.0
e5bc73974c79d96eee2b688e578a9de1d0eb38fd,1610.00956,70,1.0,1.0,1.0,1.0
2cd37743bcc7ea3bd405ce6d91e79e5339d7642e,1601.02403,193,0.0,0.0,0.0,0.0
eac9dae3492e17bc49c842fb566f464ff18c049b,1601.02403,193,0.0,0.0,0.0,0.0
7697baf8d8d582c1f664a614f6332121061f87db,1601.02403,193,0.0,0.0,0.0,0.0
1cb100182508cf55b3509283c0e2bbcd527d625e,1601.02403,193,0.0,0.0,0.0,0.0
d6401cece55a14d2a35ba797a0878dfe2deabedc,1601.02403,193,0.0,0.0,0.0,0.0
fde700d5134a9ae8f7579bea1f1b75f34d7c1c4c,1912.03627,49,1.0,1.0,1.0,1.0
f9edd8f9c13b54d8b1253ed30e7decc1999602da,1912.03627,49,1.0,1.0,1.0,1.0
30af1926559079f59b0df055da76a3a34df8336f,1912.03627,49,0.0,1.0,1.0,1.0
ceb767e33fde4b927e730f893db5ece947ffb0d8,1810.12085,33,1.0,1.0,1.0,1.0
c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,1810.12085,33,0.0,0.0,0.0,1.0
c571deefe93f0a41b60f9886db119947648e967c,1810.12085,33,0.0,0.0,0.0,0.0
06eb9f2320451df83e27362c22eb02f4a426a018,1610.07809,23,0.0,1.0,1.0,1.0
e54257585cc75564341eb02bdc63ff8111992f82,1610.07809,23,1.0,1.0,1.0,1.0
2a3e36c220e7b47c1b652511a4fdd7238a74a68f,1610.07809,23,1.0,1.0,1.0,1.0
9658b5ffb5c56e5a48a3fea0342ad8fc99741908,2003.03044,22,1.0,1.0,1.0,1.0
46c9e5f335b2927db995a55a18b7c7621fd3d051,2003.03044,22,0.0,0.0,0.0,1.0
ce0e2a8675055a5468c4c54dbb099cfd743df8a7,2003.03044,22,0.0,0.0,0.0,1.0
3a6e843c6c81244c14730295cfb8b865cd7ede46,1610.08815,50,0.0,0.0,0.0,0.0
fabf6fdcfb4c4c7affaa1e4336658c1e6635b1bf,1610.08815,50,0.0,0.0,1.0,1.0
1beb4a590fa6127a138f4ed1dd13d5d51cc96809,1610.08815,50,0.0,0.0,0.0,1.0
5c5aeee83ea3b34f5936404f5855ccb9869356c1,1909.00015,113,0.0,0.0,0.0,0.0
f8c1b17d265a61502347c9a937269b38fc3fcab1,1909.00015,113,0.0,0.0,0.0,0.0
5913930ce597513299e4b630df5e5153f3618038,1909.00015,113,0.0,1.0,1.0,1.0
81d193672090295e687bc4f4ac1b7a9c76ea35df,2001.01269,48,0.0,0.0,0.0,0.0
cf171fad0bea5ab985c53d11e48e7883c23cdc44,2001.01269,48,1.0,1.0,1.0,1.0
2a564b092916f2fabbfe893cf13de169945ef2e1,2001.01269,48,0.0,0.0,0.0,1.0
0d34c0812f1e69ea33f76ca8c24c23b0415ebc8d,2001.01269,48,0.0,0.0,0.0,0.0
73e83c54251f6a07744413ac8b8bed6480b2294f,2001.01269,48,0.0,1.0,1.0,1.0
3355918bbdccac644afe441f085d0ffbbad565d7,2001.01269,48,0.0,0.0,0.0,1.0
e48e750743aef36529fbea4328b8253dbe928b4d,1708.06185,22,0.0,0.0,0.0,1.0
c08aab979dcdc8f4fe8ec1337c3c8290ab13414e,1708.06185,22,1.0,1.0,1.0,1.0
8756b7b9ff5e87e4efdf6c2f73a0512f05b5ae3f,1708.06185,22,0.0,1.0,1.0,1.0
cc608df2884e1e82679f663ed9d9d67a4b6c03f3,1705.01214,292,0.0,0.0,0.0,0.0
3e432d71512ffbd790a482c716e7079ee78ce732,1705.01214,292,0.0,0.0,0.0,0.0
dd76130ec5fac477123fe8880472d03fbafddef6,1705.01214,292,0.0,0.0,0.0,0.0
43eecc576348411b0634611c81589f618cd4fddf,1908.07195,69,0.0,0.0,0.0,1.0
1038542243efe5ab3e65c89385e53c4831cd9981,2001.07786,28,1.0,1.0,1.0,1.0
e2b0cd30cf56a4b13f96426489367024310c3a05,2001.07786,28,0.0,0.0,0.0,1.0
e831041d50f3922265330fcbee5a980d0e2586dd,1912.00903,33,0.0,0.0,1.0,1.0
ac7f6497be4bcca64e75f28934b207c9e8097576,1912.00903,33,0.0,0.0,0.0,1.0
87bb3105e03ed6ac5abfde0a7ca9b8de8985663c,1903.11437,58,0.0,0.0,0.0,1.0
d9980676a83295dda37c20cfd5d58e574d0a4859,1903.11437,58,0.0,0.0,0.0,0.0
9225b651e0fed28d4b6261a9f6b443b52597e401,1903.11437,58,0.0,0.0,0.0,1.0
565189b672efee01d22f4fc6b73cd5287b2ee72c,1903.11437,58,0.0,0.0,0.0,0.0
b6f7fadaa1bb828530c2d6780289f12740229d84,1903.11437,58,0.0,0.0,1.0,1.0
7b9ca0e67e394f1674f0bcf1c53dfc2d474f8613,1903.11437,58,0.0,0.0,0.0,0.0
4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1703.04001,14,0.0,0.0,1.0,1.0
e374169ee10f835f660ab8403a5701114586f167,1909.10012,60,1.0,1.0,1.0,1.0
82595ca5d11e541ed0c3353b41e8698af40a479b,1909.10012,60,1.0,1.0,1.0,1.0
d4db7df65aa4ece63e1de813e5ce98ce1b4dbe7f,1909.10012,60,0.0,0.0,0.0,1.0
53dfcd5d7d2a81855ec1728f0d8e6e24c5638f1e,1907.06292,45,0.0,0.0,1.0,1.0
869feb7f47606105005efdb6bea1c549824baea0,1907.06292,45,1.0,1.0,1.0,1.0
c497e8701060583d91bb64b9f9202d40047effc4,1907.06292,45,1.0,1.0,1.0,1.0
8060a773f6a136944f7b59758d08cc6f2a59693b,1703.07090,42,0.0,0.0,0.0,1.0
c0af8b7bf52dc15e0b33704822c4a34077e09cd1,1703.07090,42,0.0,0.0,0.0,1.0
9de2f73a3db0c695e5e0f5a3d791fdc370b1df6e,1810.04635,31,0.0,1.0,1.0,1.0
e0122fc7b0143d5cbcda2120be87a012fb987627,1810.04635,31,0.0,0.0,0.0,1.0
5da26954fbcd3cf6a7dba9f8b3c9a4b0391f67d4,1810.04635,31,0.0,0.0,0.0,1.0
37edc25e39515ffc2d92115d2fcd9e6ceb18898b,1707.03569,24,0.0,1.0,1.0,1.0
e431661f17347607c3d3d9764928385a8f3d9650,1707.03569,24,0.0,1.0,1.0,1.0
876700622bd6811d903e65314ac75971bbe23dcc,1707.03569,24,0.0,0.0,1.0,1.0
d915b401bb96c9f104a0353bef9254672e6f5a47,1912.10011,82,0.0,0.0,0.0,0.0
79a44a68bb57b375d8a57a0a7f522d33476d9f33,1912.10011,82,1.0,1.0,1.0,1.0
664db503509b8236bc4d3dc39cebb74498365750,1912.10011,82,0.0,0.0,0.0,0.0
64af7f5c109ed10eda4fb1b70ecda21e6d5b96c8,2003.11563,58,1.0,1.0,1.0,1.0
b0a18628289146472aa42f992d0db85c200ec64b,2003.11563,58,0.0,0.0,1.0,1.0
72ce05546c81ada05885026470f4c8c218805055,2003.11563,58,0.0,0.0,0.0,0.0
f20a389ace2267aa61eddcc235535452ccdae0e6,1909.09534,7,0.0,1.0,1.0,1.0
6411622cc8b2fbedbfa468859d453596d3bd2f03,1909.09534,7,0.0,1.0,1.0,1.0
fc77d70c305fa80447b191248aba93da63ac3704,1909.09534,7,0.0,1.0,1.0,1.0
5b551ba47d582f2e6467b1b91a8d4d6a30c343ec,1909.00105,40,0.0,0.0,1.0,1.0
3cf1edfa6d53a236cf4258afd87c87c0a477e243,1909.00105,40,0.0,0.0,0.0,1.0
9bfebf8e5bc0bacf0af96a9a951eb7b96b359faa,1909.00105,40,0.0,0.0,1.0,1.0
34dc0838632d643f33c8dbfe7bd4b656586582a2,1909.00105,40,0.0,0.0,1.0,1.0
c77359fb9d3ef96965a9af0396b101f82a0a9de6,1909.00105,40,0.0,0.0,0.0,0.0
1bdc990c7e948724ab04e70867675a334fdd3051,1909.00105,40,0.0,0.0,1.0,1.0
78536da059b884d6ad04680baeb894895458055c,2001.02885,55,0.0,0.0,0.0,0.0
511517efc96edcd3e91e7783821c9d6d5a6562af,2001.02885,55,0.0,0.0,0.0,1.0
9122de265577e8f6b5160cd7d28be9e22da752b2,2001.02885,55,0.0,0.0,0.0,0.0
74b4779de437c697fe702e51f23e2b0538b0f631,1801.10293,43,0.0,0.0,0.0,1.0
435570723b37ee1f5898c1a34ef86a0b2e8701bb,1801.10293,43,0.0,1.0,1.0,1.0
aa2948209cc33b071dbf294822e72bb136678345,1809.06537,76,0.0,0.0,0.0,0.0
d9412dda3279729e95fcb35cbed09e61577a896e,1809.06537,76,0.0,0.0,0.0,0.0
41b70699514703820435b00efbc3aac4dd67560a,1809.06537,76,0.0,0.0,0.0,0.0
e3c9e4bc7bb93461856e1f4354f33010bc7d28d5,1809.06537,76,0.0,1.0,1.0,1.0
06cc8fcafc0880cf69a2514bb7341642b9833041,1809.06537,76,0.0,1.0,1.0,1.0
d650101712e36594bd77b45930a990402a455222,1809.06537,76,0.0,0.0,0.0,0.0
cb384dc5366b693f28680374d31ff45356af0461,2003.03014,108,0.0,1.0,1.0,1.0
d41e20ec716b5904a272938e5a8f5f3f15a7779e,2003.03014,108,0.0,0.0,0.0,0.0
0682bf049f96fa603d50f0fdad0b79a5c55f6c97,2003.03014,108,0.0,0.0,0.0,1.0
97d1ac71eed13d4f51f29aac0e1a554007907df8,1908.08345,49,0.0,1.0,1.0,1.0
c17b609b0b090d7e8f99de1445be04f8f66367d4,1908.08345,49,0.0,0.0,0.0,1.0
53014cfb506f6fffb22577bf580ae6f4d5317ce5,1908.08345,49,0.0,1.0,1.0,1.0
fa30a938b58fc05131c3854f12efe376cbad887f,1611.02988,38,0.0,1.0,1.0,1.0
f875337f2ecd686cd7789e111174d0f14972638d,1611.02988,38,0.0,0.0,0.0,1.0
de53af4eddbc30c808d90b8a11a29217d377569e,1611.02988,38,1.0,1.0,1.0,1.0
dac087e1328e65ca08f66d8b5307d6624bf3943f,1604.08504,32,0.0,0.0,0.0,0.0
a1645d0ba50e4c29f0feb806521093e7b1459081,1604.08504,32,1.0,1.0,1.0,1.0
3cd185b7adc835e1c4449eff81222f5fc15c8500,1604.08504,32,0.0,0.0,0.0,0.0
f03112b868b658c954db62fc64430bebbaa7d9e0,1802.08636,27,0.0,0.0,0.0,0.0
a6d3e57de796172c236e33a6ceb4cca793dc2315,1802.08636,27,0.0,0.0,0.0,1.0
395b61d368e8766014aa960fde0192e4196bcb85,2001.07820,59,1.0,1.0,1.0,1.0
92bb41cf7bd1f7886784796a8220ed5aa07bc49b,2001.07820,59,0.0,0.0,0.0,0.0
4ef11518b40cc55d86c485f14e24732123b0d907,2001.07820,59,1.0,1.0,1.0,1.0
6a219d7c58451842aa5d6819a7cdf51c55e9fc0f,2002.01320,24,0.0,0.0,0.0,1.0
cee8cfaf26e49d98e7d34fa1b414f8f31d6502ad,2002.01320,24,1.0,1.0,1.0,1.0
f8f4e4a50d2b3fbd193327e79ea32d8d057e1414,2002.01320,24,0.0,0.0,1.0,1.0
bc84c5a58c57038910f7720d7a784560054d3e1a,2002.01320,24,1.0,1.0,1.0,1.0
29923a824c98b3ba85ced964a0e6a2af35758abe,2002.01320,24,1.0,1.0,1.0,1.0
8dc707a0daf7bff61a97d9d854283e65c0c85064,2002.01320,24,1.0,1.0,1.0,1.0
6cd8bad8a031ce6d802ded90f9754088e0c8d653,1605.07333,36,0.0,0.0,0.0,1.0
30eacb4595014c9c0e5ee9669103d003cfdfe1e5,1605.07333,36,0.0,0.0,0.0,0.0
0f7867f888109b9e000ef68965df4dde2511a55f,1605.07333,36,0.0,1.0,1.0,1.0
e2e977d7222654ee8d983fd8ba63b930e9a5a691,1605.07333,36,0.0,0.0,0.0,1.0
0cfe0e33fbb100751fc0916001a5a19498ae8cb5,1605.07333,36,0.0,1.0,1.0,1.0
612c3675b6c55b60ae6d24265ed8e20f62cb117e,2003.08385,95,0.0,0.0,0.0,0.0
bd40f33452da7711b65faaa248aca359b27fddb6,2003.08385,95,0.0,0.0,0.0,1.0
787c4d4628eac00dbceb1c96020bff0090edca46,2003.08385,95,0.0,0.0,0.0,0.0
559920ebe19e99e43418c2f0455a0ffdc8edaaa2,1901.10133,15,0.0,1.0,1.0,1.0
68cd8433a75eee7d100dbbfedebbf53873a21720,1901.10133,15,1.0,1.0,1.0,1.0
3c3807f226ba72fc41f59f0338f12a49a0c35605,1911.00841,52,0.0,0.0,0.0,0.0
c70bafc35e27be9d1efae60596bc0dd390c124c0,1911.00841,52,0.0,0.0,0.0,0.0
81d607fc206198162faa54a796717c2805282d9b,1911.00841,52,0.0,0.0,1.0,1.0
51fe4d44887c5cc5fc98b65ca4cb5876f0a56dad,1911.00841,52,1.0,1.0,1.0,1.0
f0848e7a339da0828278f6803ed7990366c975f0,1911.00841,52,0.0,1.0,1.0,1.0
b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,1605.03481,30,0.0,0.0,0.0,0.0
792f6d76d2befba2af07198584aac1b189583ae4,1605.03481,30,0.0,1.0,1.0,1.0
127d5ddfabec5c58832e5865cbd8ed0978c25a13,1605.03481,30,0.0,0.0,0.0,1.0
b91671715ad4fad56c67c28ce6f29e180fe08595,1605.03481,30,1.0,1.0,1.0,1.0
a6d37b5975050da0b1959232ae756fc09e5f87e8,1605.03481,30,0.0,0.0,0.0,1.0
7ab9c0b4ceca1c142ff068f85015a249b14282d0,1908.07245,36,0.0,0.0,0.0,1.0
00050f7365e317dc0487e282a4c33804b58b1fb3,1908.07245,36,1.0,1.0,1.0,1.0
c5b0ed5db65051eebd858beaf303809aa815e8e5,1908.07245,36,0.0,1.0,1.0,1.0
10fb7dc031075946153baf0a0599e126de29e3a4,1908.07245,36,0.0,0.0,0.0,1.0
12f7fac818f0006cf33269c9eafd41bbb8979a48,1901.01010,40,0.0,0.0,0.0,0.0
1097768b89f8bd28d6ef6443c94feb04c1a1318e,1901.01010,40,0.0,0.0,0.0,0.0
23e2971c962bb6486bc0a66ff04242170dd22a1d,1901.01010,40,0.0,0.0,1.0,1.0
c9bc6f53b941863e801280343afa14248521ce43,1901.01010,40,0.0,0.0,1.0,1.0
07b70b2b799b9efa630e8737df8b1dd1284f032c,1901.01010,40,0.0,0.0,1.0,1.0
71a0c4f19be4ce1b1bae58a6e8f2a586e125d074,1901.01010,40,0.0,1.0,1.0,1.0
c2eb743c9d0baf1781c3c0df9533fab588250af3,1809.02279,52,0.0,0.0,0.0,0.0
c35806cf68220b2b9bb082b62f493393b9bdff86,1809.02279,52,0.0,0.0,1.0,1.0
f7d0fa52017a642a9f70091a252857fccca31f12,1809.02279,52,0.0,0.0,1.0,1.0
01209a3bead7c87bcdc628be2a5a26b41abde9d1,1809.02279,52,1.0,1.0,1.0,1.0
2740e3d7d33173664c1c5ab292c7ec75ff6e0802,2002.01207,47,0.0,0.0,1.0,1.0
db72a78a7102b5f0e75a4d9e1a06a3c2e7aabb21,2002.01207,47,0.0,0.0,1.0,1.0
48bd71477d5f89333fa7ce5c4556e4d950fb16ed,2002.01207,47,0.0,0.0,0.0,0.0
76ed74788e3eb3321e646c48ae8bf6cdfe46dca1,2002.01207,47,0.0,0.0,0.0,0.0
ad1be65c4f0655ac5c902d17f05454c0d4c4a15d,1803.05223,60,0.0,0.0,1.0,1.0
2eb9280d72cde9de3aabbed993009a98a5fe0990,1803.05223,60,0.0,0.0,1.0,1.0
154a721ccc1d425688942e22e75af711b423e086,1803.05223,60,1.0,1.0,1.0,1.0
84bad9a821917cb96584cf5383c6d2a035358d7c,1803.05223,60,0.0,0.0,0.0,0.0
56b7319be68197727baa7d498fa38af0a8440fe4,1909.06162,20,0.0,0.0,1.0,1.0
2268c9044e868ba0a16e92d2063ada87f68b5d03,1909.06162,20,0.0,1.0,1.0,1.0
a1ac2a152710335519c9a907eec60d9f468b19db,1909.06162,20,1.0,1.0,1.0,1.0
49eb52b3ec0647e165a5e41488088c80a20cc78f,1905.10851,42,0.0,0.0,0.0,0.0
9bb7ae50bff91571a945c1af025ed2e67714a788,1905.10851,42,0.0,0.0,1.0,1.0
81dbe9a9ddaa5d02b02e01a306d898015a56ffb6,1905.10851,42,0.0,1.0,1.0,1.0
348886b4762db063711ef8b7a10952375fbdcb57,1906.07701,26,0.0,1.0,1.0,1.0
1ed49a8c07ef0ac15cfa6b7decbde6604decbd5b,1906.07701,26,0.0,0.0,0.0,1.0
f9aa055bf73185ba939dfb03454384810eb17ad1,2002.07306,46,0.0,0.0,1.0,1.0
d571e0b0f402a3d36fb30d70cdcd2911df883bc7,2002.07306,46,1.0,1.0,1.0,1.0
ce2b921e4442a21555d65d8ce4ef7e3bde931dfc,2002.07306,46,0.0,0.0,0.0,1.0
2275b0e195cd9cb25f50c5c570da97a4cce5dca8,2002.07306,46,1.0,1.0,1.0,1.0
37f8c034a14c7b4d0ab2e0ed1b827cc0eaa71ac6,2002.07306,46,1.0,1.0,1.0,1.0
d01c51155e4719bf587d114bcd403b273c77246f,2002.07306,46,0.0,0.0,0.0,1.0
9b4dc790e4ff49562992aae4fad3a38621fadd8b,1810.12091,45,0.0,0.0,0.0,1.0
a1dac888f63c9efaf159d9bdfde7c938636f07b1,1810.12091,45,0.0,1.0,1.0,1.0
1e4dbfc556cf237accb8b370de2f164fa723687b,1810.05241,71,0.0,0.0,0.0,0.0
fff5c24dca92bc7d5435a2600e6764f039551787,1810.05241,71,1.0,1.0,1.0,1.0
f1e90a553a4185a4b0299bd179f4f156df798bce,1810.05241,71,0.0,0.0,0.0,0.0
19b7312cfdddb02c3d4eaa40301a67143a72a35a,1810.05241,71,0.0,0.0,0.0,0.0
22744c3bc68f120669fc69490f8e539b09e34b94,1805.01445,18,1.0,1.0,1.0,1.0
dcea88698949da4a1bd00277c06df06c33f6a5ff,1805.01445,18,0.0,1.0,1.0,1.0
d7b60abb0091246e29d1a9c28467de598e090c20,1706.01875,36,0.0,0.0,0.0,0.0
bdf93053b1b9b0a21f77ed370cf4d5a10df70e3e,1706.01875,36,0.0,1.0,1.0,1.0
5a6926de13a8cc25ce687c22741ba97a6e63d4ee,1706.01875,36,0.0,0.0,0.0,1.0
dcc1115aeaf87118736e86f3e3eb85bf5541281c,1706.01875,36,0.0,0.0,1.0,1.0
c74185bced810449c5f438f11ed6a578d1e359b4,1909.01362,71,0.0,0.0,1.0,1.0
88e5d37617e14d6976cc602a168332fc23644f19,1909.01362,71,0.0,0.0,1.0,1.0
45f7c03a686b68179cadb1413c5f3c1d373328bd,2004.01862,25,0.0,0.0,0.0,1.0
a2015f02dfb376bf9b218d1c897018f4e70424d7,2004.01862,25,0.0,1.0,1.0,1.0
f697d00a82750b14376fe20a5a2b249e98bebe9b,1908.01294,84,0.0,0.0,1.0,1.0
e0e379e546f1da9da874a2e90c79b41c60feb817,1908.01294,84,0.0,1.0,1.0,1.0
70148c8d0f345ea36200d5ba19d021924d98e759,1906.01040,25,1.0,1.0,1.0,1.0
126ff22bfcc14a2f7e1a06a91ba7b646003e9cf0,1909.01383,59,0.0,0.0,0.0,0.0
7e4ef0a4debc048b244b61b4f7dc2518b5b466c0,1909.01383,59,0.0,0.0,0.0,1.0
b68f72aed961d5ba152e9dc50345e1e832196a76,1909.01383,59,1.0,1.0,1.0,1.0
cf874cd9023d901e10aa8664b813d32501e7e4d2,1705.05437,26,1.0,1.0,1.0,1.0
42084c41343e5a6ae58a22e5bfc5ce987b5173de,1705.05437,26,0.0,0.0,0.0,0.0
b637d6393ef3af7462917b81861531022b291933,2003.02249,63,0.0,0.0,0.0,0.0
8b9c12df9f89040f1485b3847a29f11b5c9262e0,2003.02249,63,0.0,0.0,0.0,1.0
72e4e26d0dd79c590c28b10938952a9f9497ff1e,1910.03634,17,0.0,0.0,0.0,1.0
58ee0cbf1d8e3711c617b1cd3d7aca8620e26187,1910.03634,17,0.0,0.0,0.0,0.0
f71b52e00e0be80c926f153b9fe0a06dd93af11e,1910.03634,17,0.0,1.0,1.0,1.0
54e945ea4b014e11ed4e1e61abc2aa9e68fea310,1910.03634,17,0.0,1.0,1.0,1.0
df0257ab04686ddf1c6c4d9b0529a7632330b98e,2001.08868,58,0.0,1.0,1.0,1.0
568fb7989a133564d84911e7cb58e4d8748243ef,2001.08868,58,0.0,1.0,1.0,1.0
2c947447d81252397839d58c75ebcc71b34379b5,2001.08868,58,0.0,0.0,0.0,0.0
c01784b995f6594fdb23d7b62f20a35ae73eaa77,2001.08868,58,0.0,0.0,0.0,0.0
3415762847ed13acc3c90de60e3ef42612bc49af,1910.12795,57,0.0,0.0,0.0,1.0
223dc2b9ea34addc0f502003c2e1c1141f6b36a7,1910.12795,57,0.0,1.0,1.0,1.0
e1ab11885f72b4658263a60751d956ba661c1d61,1805.10824,24,0.0,0.0,0.0,0.0
c85b6f9bafc4c64fc538108ab40a0590a2f5768e,1805.10824,24,1.0,1.0,1.0,1.0
8e52637026bee9061f9558178eaec08279bf7ac6,1805.10824,24,0.0,0.0,0.0,0.0
0f6216b9e4e59252b0c1adfd1a848635437dfcdc,1805.10824,24,0.0,1.0,1.0,1.0
22ccee453e37536ddb0c1c1d17b0dbac04c6c607,1805.10824,24,1.0,1.0,1.0,1.0
d00bbeda2a45495e6261548710afa6b21ea32870,1805.10824,24,1.0,1.0,1.0,1.0
71b1af123fe292fd9950b8439db834212f0b0e32,2003.04866,176,1.0,1.0,1.0,1.0
a616a3f0d244368ec588f04dfbc37d77fda01b4c,2003.04866,176,1.0,1.0,1.0,1.0
8e44c02c2d9fa56fb74ace35ee70a5add50b52ae,1704.04452,68,0.0,0.0,0.0,0.0
1522ccedbb1f668958f24cca070f640274bc2549,1704.04452,68,1.0,1.0,1.0,1.0
97466a37525536086ed5d6e5ed143df085682318,1704.04452,68,1.0,1.0,1.0,1.0
e9cfbfdf30e48cffdeca58d4ac6fdd66a8b27d7a,1704.04452,68,0.0,1.0,1.0,1.0
d6191c4643201262a770947fc95a613f57bedb6b,1704.04452,68,0.0,0.0,1.0,1.0
ffeb67a61ecd09542b1c53c3e4c3abd4da0496a8,1704.04452,68,0.0,0.0,0.0,0.0
fc4ae12576ea3a85ea6d150b46938890d63a7d18,2003.11562,27,0.0,1.0,1.0,1.0
19cf7884c0c509c189b1e74fe92c149ff59e444b,2003.11562,27,0.0,0.0,1.0,1.0
ecd5770cf8cb12cb34285e26ab834301c17c53e1,1608.08188,47,0.0,0.0,0.0,1.0
f85ca6135b101736f5c16c5b5d40895280016023,1906.06849,20,0.0,1.0,1.0,1.0
d98847340e46ffe381992f1a594e75d3fb8d385e,1901.08079,159,0.0,0.0,0.0,0.0
7006c66a15477b917656f435d66f63760d33a304,1805.06966,41,0.0,1.0,1.0,1.0
a15bc19674d48cd9919ad1cf152bf49c88f4417d,1805.06966,41,0.0,0.0,0.0,0.0
440faf8d0af8291d324977ad0f68c8d661fe365e,1806.03125,113,0.0,1.0,1.0,1.0
0ec56e15005a627d0b478a67fd627a9d85c3920e,1806.03125,113,0.0,0.0,0.0,1.0
a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,26,0.0,1.0,1.0,1.0
3116453e35352a3a90ee5b12246dc7f2e60cfc59,1910.14076,26,0.0,1.0,1.0,1.0
dfca00be3284cc555a6a4eac4831471fb1f5875b,1910.14076,26,0.0,0.0,1.0,1.0
a9a532399237b514c1227f2d6be8601474e669be,1910.14076,26,0.0,1.0,1.0,1.0
26126068d72408555bcb52977cd669faf660bdf7,1911.06118,41,0.0,0.0,1.0,1.0
660284b0a21fe3801e64dc9e0e51da5400223fe3,1911.06118,41,0.0,0.0,0.0,0.0
c22394a3fb0dbf2fc7d3a70ad6435803f5a16ebd,1908.08717,38,0.0,0.0,0.0,0.0
f85f2a532e7e700d9f8f9c09cd08d4e47b87bdd3,1908.08717,38,0.0,1.0,1.0,1.0
a253749e3b4c4f340778235f640ce694642a4555,1908.08717,38,0.0,1.0,1.0,1.0
1142784dc4e0e4c0b4eca1feaf1c10dc46dd5891,1908.08717,38,0.0,1.0,1.0,1.0
777bb3dcdbc32e925df0f7ec3adb96f15dd3dc47,1908.08717,38,0.0,0.0,0.0,0.0
2da4c3679111dd92a1d0869dae353ebe5989dfd2,1908.08717,38,0.0,1.0,1.0,1.0
a5505e25ee9ae84090e1442034ddbb3cedabcf04,1907.03187,47,0.0,0.0,0.0,0.0
1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,1608.01884,36,0.0,0.0,0.0,0.0
7fa3c2c0cf7f559d43e84076a9113a390c5ba03a,1608.01884,36,0.0,0.0,0.0,1.0
9a7ba5ed1779c664d2cac92494a43517d3e87c96,1608.01884,36,0.0,0.0,0.0,0.0
662870a90890c620a964720b2ca122a1139410ea,1608.01884,36,0.0,1.0,1.0,1.0
92d1a6df3041667dc662376938bc65527a5a1c3c,1705.01265,33,0.0,1.0,1.0,1.0
12159f04e0427fe33fa05af6ba8c950f1a5ce5ea,1705.01265,33,0.0,1.0,1.0,1.0
a4a1fcef760b133e9aa876ac28145ad98a609927,1705.01265,33,0.0,0.0,0.0,0.0
63bb2040fa107c5296351c2b5f0312336dad2863,1705.01265,33,0.0,1.0,1.0,1.0
01f4a0a19467947a8f3bdd7ec9fac75b5222d710,1906.10225,55,0.0,0.0,1.0,1.0
907b3af3cfaf68fe188de9467ed1260e52ec6cf1,1712.05999,50,0.0,0.0,1.0,1.0
56a8826cbee49560592b2d4b47b18ada236a12b9,1712.05999,50,0.0,0.0,0.0,0.0
968b7c3553a668ba88da105eff067d57f393c63f,1712.05999,50,0.0,1.0,1.0,1.0
f03df5d99b753dc4833ef27b32bb95ba53d790ee,1712.05999,50,1.0,1.0,1.0,1.0
a8f51b4e334a917702422782329d97304a2fe139,1712.05999,50,0.0,1.0,1.0,1.0
dca86fbe1d57b44986055b282a03c15ef7882e51,1712.05999,50,0.0,1.0,1.0,1.0
d2a0142150cc3788475572f82458ef88087bd7ac,2001.05865,10,0.0,0.0,1.0,1.0
27dbbd63c86d6ca82f251d4f2f030ed3e88f58fa,1808.03738,51,0.0,0.0,0.0,1.0
b9d07757e2d2c4be41823dd1ea3b9c7f115b5f72,1808.03738,51,1.0,1.0,1.0,1.0
808f0ad46ca4eb4ea5492f9e14ca043fe1e206cc,1910.08293,65,1.0,1.0,1.0,1.0
36ae003c7cb2a1bbfa90b89c671bc286bd3b3dfd,1910.08293,65,0.0,0.0,0.0,0.0
f0b1d8c0a44dbe8d444a5dbe2d9c3d51e048a6f6,1910.08293,65,0.0,0.0,1.0,1.0
357eb9f0c07fa45e482d998a8268bd737beb827f,1910.08293,65,0.0,1.0,1.0,1.0
ad08b215dca538930ef1f50b4e49cd25527028ad,1909.01296,35,0.0,0.0,0.0,0.0
e4a315e9c190cf96493eefe04ce4ba6ae6894550,1909.01296,35,0.0,0.0,0.0,1.0
